File:,,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-15.00,Ref Offset,0,Center Freq.,837551000,Span,30000,
Start Freq.,837536000,Stop Freq.,837566000,VBW,100,VBW Flag,Auto,
RBW,100,RBW Flag,Auto,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.307077590985877,Sweep Time Flag,Auto,Attenuation,10,Attenuation Flag,Auto,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,Off,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Auto,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
837536000,-83.8808,,,,,,,
837536065,-81.5997,,,,,,,
837536130,-82.8931,,,,,,,
837536196,-79.7816,,,,,,,
837536261,-81.9823,,,,,,,
837536326,-78.9058,,,,,,,
837536391,-77.2658,,,,,,,
837536457,-77.2818,,,,,,,
837536522,-78.4771,,,,,,,
837536587,-88.3132,,,,,,,
837536652,-90.0569,,,,,,,
837536717,-86.9935,,,,,,,
837536783,-85.5538,,,,,,,
837536848,-87.1774,,,,,,,
837536913,-77.6596,,,,,,,
837536978,-73.9970,,,,,,,
837537043,-73.8728,,,,,,,
837537109,-74.3808,,,,,,,
837537174,-75.0101,,,,,,,
837537239,-76.3491,,,,,,,
837537304,-76.7841,,,,,,,
837537370,-83.6561,,,,,,,
837537435,-81.4130,,,,,,,
837537500,-76.5820,,,,,,,
837537565,-75.9832,,,,,,,
837537630,-80.1714,,,,,,,
837537696,-79.8041,,,,,,,
837537761,-79.9666,,,,,,,
837537826,-87.2431,,,,,,,
837537891,-87.5131,,,,,,,
837537957,-83.5155,,,,,,,
837538022,-78.0195,,,,,,,
837538087,-77.6243,,,,,,,
837538152,-78.3134,,,,,,,
837538217,-82.9883,,,,,,,
837538283,-82.9009,,,,,,,
837538348,-82.4141,,,,,,,
837538413,-80.0021,,,,,,,
837538478,-79.9963,,,,,,,
837538543,-80.2231,,,,,,,
837538609,-75.1049,,,,,,,
837538674,-73.8811,,,,,,,
837538739,-72.8467,,,,,,,
837538804,-70.2019,,,,,,,
837538870,-70.1602,,,,,,,
837538935,-74.0187,,,,,,,
837539000,-77.9775,,,,,,,
837539065,-79.8710,,,,,,,
837539130,-81.0266,,,,,,,
837539196,-82.4203,,,,,,,
837539261,-78.3186,,,,,,,
837539326,-76.6685,,,,,,,
837539391,-77.9140,,,,,,,
837539457,-86.0160,,,,,,,
837539522,-85.4666,,,,,,,
837539587,-87.0269,,,,,,,
837539652,-86.0204,,,,,,,
837539717,-90.1329,,,,,,,
837539783,-88.5261,,,,,,,
837539848,-82.8173,,,,,,,
837539913,-79.8922,,,,,,,
837539978,-76.1363,,,,,,,
837540043,-75.7620,,,,,,,
837540109,-77.6679,,,,,,,
837540174,-76.3565,,,,,,,
837540239,-75.6175,,,,,,,
837540304,-75.6212,,,,,,,
837540370,-76.3344,,,,,,,
837540435,-75.3895,,,,,,,
837540500,-79.5924,,,,,,,
837540565,-78.2989,,,,,,,
837540630,-76.7130,,,,,,,
