File:,,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-20.00,Ref Offset,0,Center Freq.,837536000,Span,20000,
Start Freq.,837526000,Stop Freq.,837546000,VBW,100,VBW Flag,Auto,
RBW,100,RBW Flag,Auto,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.206059002499542,Sweep Time Flag,Auto,Attenuation,10,Attenuation Flag,Auto,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,Off,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Auto,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
837526000,-70.7517,,,,,,,
837526043,-71.6376,,,,,,,
837526087,-73.8873,,,,,,,
837526130,-76.7572,,,,,,,
837526174,-77.2423,,,,,,,
837526217,-79.1824,,,,,,,
837526261,-77.8126,,,,,,,
837526304,-78.1728,,,,,,,
837526348,-78.1158,,,,,,,
837526391,-72.4662,,,,,,,
837526435,-70.2624,,,,,,,
837526478,-68.9104,,,,,,,
837526522,-68.2265,,,,,,,
837526565,-68.2943,,,,,,,
837526609,-69.3005,,,,,,,
837526652,-72.2965,,,,,,,
837526696,-73.3302,,,,,,,
837526739,-69.0453,,,,,,,
837526783,-66.1285,,,,,,,
837526826,-65.7348,,,,,,,
837526870,-65.7919,,,,,,,
837526913,-66.4103,,,,,,,
837526957,-67.4058,,,,,,,
837527000,-69.8066,,,,,,,
837527043,-73.0208,,,,,,,
837527087,-75.4360,,,,,,,
837527130,-70.8492,,,,,,,
837527174,-67.5234,,,,,,,
837527217,-66.2797,,,,,,,
837527261,-65.9323,,,,,,,
837527304,-66.1441,,,,,,,
837527348,-67.2816,,,,,,,
837527391,-68.9635,,,,,,,
837527435,-68.5276,,,,,,,
837527478,-68.6287,,,,,,,
837527522,-70.9445,,,,,,,
837527565,-78.9236,,,,,,,
837527609,-76.8995,,,,,,,
837527652,-74.7220,,,,,,,
837527696,-71.8913,,,,,,,
837527739,-71.2278,,,,,,,
837527783,-73.3104,,,,,,,
837527826,-75.4970,,,,,,,
837527870,-70.3938,,,,,,,
837527913,-69.2418,,,,,,,
837527957,-69.8363,,,,,,,
837528000,-69.2344,,,,,,,
837528043,-54.8162,,,,,,,
837528087,-43.2359,,,,,,,
837528130,-31.3941,,,,,,,
837528174,-25.6344,,,,,,,
837528217,-23.4807,,,,,,,
837528261,-23.7692,,,,,,,
837528304,-27.0846,,,,,,,
837528348,-36.4505,,,,,,,
837528391,-48.4931,,,,,,,
837528435,-65.1623,,,,,,,
837528478,-72.3686,,,,,,,
837528522,-70.3662,,,,,,,
837528565,-70.4968,,,,,,,
837528609,-73.2232,,,,,,,
837528652,-76.2845,,,,,,,
837528696,-70.3166,,,,,,,
837528739,-70.2330,,,,,,,
837528783,-72.1175,,,,,,,
837528826,-75.8489,,,,,,,
837528870,-77.4144,,,,,,,
837528913,-76.5513,,,,,,,
837528957,-69.5269,,,,,,,
837529000,-68.7375,,,,,,,
837529043,-77.9706,,,,,,,
837529087,-78.1657,,,,,,,
837529130,-77.1210,,,,,,,
837529174,-77.3840,,,,,,,
837529217,-77.8350,,,,,,,
837529261,-72.8384,,,,,,,
