File:,,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-10.00,Ref Offset,0,Center Freq.,837420175,Span,20000,
Start Freq.,837410175,Stop Freq.,837430175,VBW,100,VBW Flag,Auto,
RBW,100,RBW Flag,Auto,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.206059002499542,Sweep Time Flag,Auto,Attenuation,10,Attenuation Flag,Auto,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,Off,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Auto,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
837410175,-77.4075,,,,,,,
837410218,-74.4027,,,,,,,
837410262,-72.4823,,,,,,,
837410305,-70.9975,,,,,,,
837410349,-69.8959,,,,,,,
837410392,-69.1242,,,,,,,
837410436,-68.2072,,,,,,,
837410479,-67.3624,,,,,,,
837410523,-67.5903,,,,,,,
837410566,-70.4862,,,,,,,
837410610,-77.1326,,,,,,,
837410653,-72.1486,,,,,,,
837410697,-68.6264,,,,,,,
837410740,-67.2832,,,,,,,
837410784,-67.2739,,,,,,,
837410827,-70.6682,,,,,,,
837410871,-80.1229,,,,,,,
837410914,-86.0332,,,,,,,
837410958,-72.6737,,,,,,,
837411001,-68.5700,,,,,,,
837411045,-67.5275,,,,,,,
837411088,-67.8730,,,,,,,
837411132,-70.9181,,,,,,,
837411175,-80.0573,,,,,,,
837411218,-74.2760,,,,,,,
837411262,-67.3589,,,,,,,
837411305,-64.9599,,,,,,,
837411349,-64.8408,,,,,,,
837411392,-66.5334,,,,,,,
837411436,-70.5250,,,,,,,
837411479,-76.5161,,,,,,,
837411523,-77.4013,,,,,,,
837411566,-81.7756,,,,,,,
837411610,-76.7285,,,,,,,
837411653,-71.9418,,,,,,,
837411697,-70.6511,,,,,,,
837411740,-71.0638,,,,,,,
837411784,-74.1922,,,,,,,
837411827,-67.3799,,,,,,,
837411871,-65.2669,,,,,,,
837411914,-63.5885,,,,,,,
837411958,-62.2135,,,,,,,
837412001,-60.9106,,,,,,,
837412045,-60.5531,,,,,,,
837412088,-60.5809,,,,,,,
837412132,-61.7487,,,,,,,
837412175,-64.3081,,,,,,,
837412218,-68.5506,,,,,,,
837412262,-75.9579,,,,,,,
837412305,-75.1159,,,,,,,
837412349,-69.7885,,,,,,,
837412392,-64.7234,,,,,,,
837412436,-64.3062,,,,,,,
837412479,-65.1852,,,,,,,
837412523,-69.1784,,,,,,,
837412566,-70.9602,,,,,,,
837412610,-72.4407,,,,,,,
