Model,TBS 1062,
Firmware Version,CF:91.1CT FV:v26.02,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,0.1,0.1
Horizontal Delay,0,0
Sample Interval,0.0004,0.0004
Record Length,2500,2500
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10X,10X
Vertical Units,"Volts","Volts"
Vertical Offset,0,0
Vertical Scale,5,0.2
Vertical Position,164,-9.2
,,
,,
,,
Label,,
TIME,CH1,CH2
-4.4928,-8.19942E+07,18363.2
-4.4924,-8.19942E+07,18368
-4.492,-8.19942E+07,18367.2
-4.4916,-8.19942E+07,18368
-4.4912,-8.19942E+07,18372.8
-4.4908,-8.19942E+07,18368.8
-4.4904,-8.19942E+07,18372.8
-4.49,-8.19942E+07,18372
-4.4896,-8.19942E+07,18374.4
-4.4892,-8.19944E+07,18375.2
-4.4888,-8.19942E+07,18374.4
-4.4884,-8.19942E+07,18375.2
-4.488,-8.19944E+07,18377.6
-4.4876,-8.19944E+07,18378.4
-4.4872,-8.19942E+07,18379.2
-4.4868,-8.19942E+07,18380.8
-4.4864,-8.19942E+07,18380
-4.486,-8.19942E+07,18382.4
-4.4856,-8.19942E+07,18379.2
-4.4852,-8.1994E+07,18382.4
-4.4848,-8.1994E+07,18380.8
-4.4844,-8.1994E+07,18382.4
-4.484,-8.1994E+07,18384
-4.4836,-8.1994E+07,18383.2
-4.4832,-8.19942E+07,18382.4
-4.4828,-8.19942E+07,18383.2
-4.4824,-8.19944E+07,18384.8
-4.482,-8.19944E+07,18383.2
-4.4816,-8.19942E+07,18381.6
-4.4812,-8.19944E+07,18384.8
-4.4808,-8.19944E+07,18382.4
-4.4804,-8.19944E+07,18382.4
-4.48,-8.19944E+07,18384
-4.4796,-8.19946E+07,18382.4
-4.4792,-8.19944E+07,18384.8
-4.4788,-8.19946E+07,18383.2
-4.4784,-8.19946E+07,18384
-4.478,-8.19946E+07,18383.2
-4.4776,-8.19946E+07,18380.8
-4.4772,-8.19946E+07,18380.8
-4.4768,-8.19946E+07,18381.6
-4.4764,-8.19946E+07,18382.4
-4.476,-8.19946E+07,18384
-4.4756,-8.19946E+07,18380.8
-4.4752,-8.19946E+07,18382.4
-4.4748,-8.19946E+07,18381.6
-4.4744,-8.19946E+07,18381.6
-4.474,-8.19946E+07,18382.4
-4.4736,-8.19948E+07,18384.8
-4.4732,-8.19946E+07,18384.8
-4.4728,-8.19946E+07,18384.8
-4.4724,-8.19946E+07,18385.6
-4.472,-8.19946E+07,18384.8
-4.4716,-8.19946E+07,18384
-4.4712,-8.19946E+07,18384.8
-4.4708,-8.19946E+07,18384.8
-4.4704,-8.19946E+07,18388.8
-4.47,-8.19946E+07,18389.6
-4.4696,-8.19946E+07,18390.4
-4.4692,-8.19946E+07,18390.4
-4.4688,-8.19946E+07,18392.8
-4.4684,-8.19946E+07,18389.6
-4.468,-8.19946E+07,18392.8
-4.4676,-8.19946E+07,18392
-4.4672,-8.19946E+07,18392
-4.4668,-8.19946E+07,18393.6
-4.4664,-8.19946E+07,18395.2
-4.466,-8.19946E+07,18397.6
-4.4656,-8.19946E+07,18395.2
-4.4652,-8.19946E+07,18396
-4.4648,-8.19946E+07,18396
-4.4644,-8.19946E+07,18397.6
-4.464,-8.19946E+07,18395.2
-4.4636,-8.19946E+07,18397.6
-4.4632,-8.19946E+07,18400.8
-4.4628,-8.19946E+07,18399.2
-4.4624,-8.19946E+07,18399.2
-4.462,-8.19946E+07,18400
-4.4616,-8.19946E+07,18400.8
-4.4612,-8.19946E+07,18402.4
-4.4608,-8.19946E+07,18400
-4.4604,-8.19946E+07,18401.6
-4.46,-8.19946E+07,18400.8
-4.4596,-8.19946E+07,18403.2
-4.4592,-8.19946E+07,18402.4
-4.4588,-8.19944E+07,18403.2
-4.4584,-8.19944E+07,18401.6
-4.458,-8.19944E+07,18403.2
-4.4576,-8.19944E+07,18402.4
-4.4572,-8.19944E+07,18403.2
-4.4568,-8.19944E+07,18404.8
-4.4564,-8.19944E+07,18403.2
-4.456,-8.19944E+07,18404.8
-4.4556,-8.19944E+07,18404
-4.4552,-8.19944E+07,18404
-4.4548,-8.19944E+07,18404
-4.4544,-8.19942E+07,18404.8
-4.454,-8.19942E+07,18405.6
-4.4536,-8.19944E+07,18404.8
-4.4532,-8.19942E+07,18405.6
-4.4528,-8.19942E+07,18404.8
-4.4524,-8.19942E+07,18405.6
-4.452,-8.1994E+07,18405.6
-4.4516,-8.19942E+07,18406.4
-4.4512,-8.19942E+07,18406.4
-4.4508,-8.19942E+07,18406.4
-4.4504,-8.19942E+07,18407.2
-4.45,-8.1994E+07,18407.2
-4.4496,-8.1994E+07,18406.4
-4.4492,-8.1994E+07,18406.4
-4.4488,-8.1994E+07,18406.4
-4.4484,-8.1994E+07,18407.2
-4.448,-8.1994E+07,18407.2
-4.4476,-8.1994E+07,18406.4
-4.4472,-8.1994E+07,18407.2
-4.4468,-8.19938E+07,18406.4
-4.4464,-8.19938E+07,18406.4
-4.446,-8.19938E+07,18407.2
-4.4456,-8.19938E+07,18408
-4.4452,-8.19938E+07,18407.2
-4.4448,-8.19938E+07,18408
-4.4444,-8.19938E+07,18408
-4.444,-8.19938E+07,18408
-4.4436,-8.19938E+07,18408
-4.4432,-8.19936E+07,18408.8
-4.4428,-8.19936E+07,18408
-4.4424,-8.19936E+07,18408.8
-4.442,-8.19936E+07,18408
-4.4416,-8.19936E+07,18408
-4.4412,-8.19936E+07,18407.2
-4.4408,-8.19936E+07,18408
-4.4404,-8.19936E+07,18408.8
-4.44,-8.19936E+07,18408.8
-4.4396,-8.19934E+07,18408.8
-4.4392,-8.19936E+07,18408.8
-4.4388,-8.19934E+07,18409.6
-4.4384,-8.19934E+07,18408.8
-4.438,-8.19934E+07,18408.8
-4.4376,-8.19934E+07,18409.6
-4.4372,-8.19934E+07,18408.8
-4.4368,-8.19932E+07,18409.6
-4.4364,-8.19932E+07,18408.8
-4.436,-8.19932E+07,18409.6
-4.4356,-8.19932E+07,18409.6
-4.4352,-8.19932E+07,18408.8
-4.4348,-8.19932E+07,18409.6
-4.4344,-8.19932E+07,18409.6
-4.434,-8.1993E+07,18409.6
-4.4336,-8.19932E+07,18409.6
-4.4332,-8.1993E+07,18409.6
-4.4328,-8.1993E+07,18409.6
-4.4324,-8.1993E+07,18409.6
-4.432,-8.1993E+07,18409.6
-4.4316,-8.1993E+07,18410.4
-4.4312,-8.19928E+07,18410.4
-4.4308,-8.19928E+07,18410.4
-4.4304,-8.19928E+07,18410.4
-4.43,-8.19928E+07,18410.4
-4.4296,-8.19928E+07,18410.4
-4.4292,-8.19928E+07,18410.4
-4.4288,-8.19928E+07,18411.2
-4.4284,-8.19928E+07,18409.6
-4.428,-8.19926E+07,18410.4
-4.4276,-8.19926E+07,18409.6
-4.4272,-8.19926E+07,18410.4
-4.4268,-8.19926E+07,18409.6
-4.4264,-8.19926E+07,18410.4
-4.426,-8.19926E+07,18410.4
-4.4256,-8.19924E+07,18410.4
-4.4252,-8.19924E+07,18411.2
-4.4248,-8.19924E+07,18411.2
-4.4244,-8.19924E+07,18410.4
-4.424,-8.19924E+07,18409.6
-4.4236,-8.19924E+07,18409.6
-4.4232,-8.19922E+07,18410.4
-4.4228,-8.19922E+07,18410.4
-4.4224,-8.19922E+07,18409.6
-4.422,-8.19922E+07,18410.4
-4.4216,-8.19922E+07,18409.6
-4.4212,-8.19922E+07,18410.4
-4.4208,-8.19922E+07,18410.4
-4.4204,-8.19922E+07,18410.4
-4.42,-8.1992E+07,18409.6
-4.4196,-8.1992E+07,18409.6
-4.4192,-8.1992E+07,18410.4
-4.4188,-8.1992E+07,18411.2
-4.4184,-8.1992E+07,18411.2
-4.418,-8.19918E+07,18409.6
-4.4176,-8.19918E+07,18410.4
-4.4172,-8.19918E+07,18409.6
-4.4168,-8.19918E+07,18410.4
-4.4164,-8.19918E+07,18410.4
-4.416,-8.19918E+07,18409.6
-4.4156,-8.19918E+07,18410.4
-4.4152,-8.19916E+07,18409.6
-4.4148,-8.19916E+07,18410.4
-4.4144,-8.19916E+07,18409.6
-4.414,-8.19916E+07,18411.2
-4.4136,-8.19916E+07,18409.6
-4.4132,-8.19916E+07,18410.4
-4.4128,-8.19916E+07,18411.2
-4.4124,-8.19916E+07,18410.4
-4.412,-8.19916E+07,18411.2
-4.4116,-8.19914E+07,18409.6
-4.4112,-8.19914E+07,18410.4
-4.4108,-8.19914E+07,18409.6
-4.4104,-8.19914E+07,18411.2
-4.41,-8.19914E+07,18410.4
-4.4096,-8.19914E+07,18409.6
-4.4092,-8.19914E+07,18410.4
-4.4088,-8.19912E+07,18410.4
-4.4084,-8.19914E+07,18410.4
-4.408,-8.19912E+07,18411.2
-4.4076,-8.19912E+07,18409.6
-4.4072,-8.19912E+07,18410.4
-4.4068,-8.19912E+07,18410.4
-4.4064,-8.19912E+07,18410.4
-4.406,-8.1991E+07,18411.2
-4.4056,-8.1991E+07,18410.4
-4.4052,-8.1991E+07,18410.4
-4.4048,-8.1991E+07,18411.2
-4.4044,-8.1991E+07,18412
-4.404,-8.1991E+07,18411.2
-4.4036,-8.1991E+07,18411.2
-4.4032,-8.1991E+07,18410.4
-4.4028,-8.1991E+07,18410.4
-4.4024,-8.19908E+07,18411.2
-4.402,-8.19908E+07,18411.2
-4.4016,-8.19908E+07,18410.4
-4.4012,-8.19908E+07,18409.6
-4.4008,-8.19908E+07,18410.4
-4.4004,-8.19908E+07,18411.2
-4.4,-8.19906E+07,18410.4
-4.3996,-8.19906E+07,18411.2
-4.3992,-8.19906E+07,18410.4
-4.3988,-8.19906E+07,18411.2
-4.3984,-8.19906E+07,18411.2
-4.398,-8.19906E+07,18410.4
-4.3976,-8.19906E+07,18410.4
-4.3972,-8.19904E+07,18411.2
-4.3968,-8.19904E+07,18410.4
-4.3964,-8.19904E+07,18412
-4.396,-8.19904E+07,18411.2
-4.3956,-8.19904E+07,18411.2
-4.3952,-8.19902E+07,18411.2
-4.3948,-8.19904E+07,18411.2
-4.3944,-8.19902E+07,18410.4
-4.394,-8.19902E+07,18410.4
-4.3936,-8.19902E+07,18411.2
-4.3932,-8.19902E+07,18411.2
-4.3928,-8.19902E+07,18410.4
-4.3924,-8.199E+07,18411.2
-4.392,-8.19902E+07,18409.6
-4.3916,-8.199E+07,18410.4
-4.3912,-8.199E+07,18411.2
-4.3908,-8.199E+07,18411.2
-4.3904,-8.199E+07,18411.2
-4.39,-8.199E+07,18410.4
-4.3896,-8.199E+07,18410.4
-4.3892,-8.199E+07,18410.4
-4.3888,-8.19898E+07,18411.2
-4.3884,-8.19898E+07,18410.4
-4.388,-8.19898E+07,18411.2
-4.3876,-8.19898E+07,18411.2
-4.3872,-8.19898E+07,18411.2
-4.3868,-8.19898E+07,18410.4
-4.3864,-8.19896E+07,18411.2
-4.386,-8.19896E+07,18411.2
-4.3856,-8.19896E+07,18411.2
-4.3852,-8.19896E+07,18410.4
-4.3848,-8.19896E+07,18411.2
-4.3844,-8.19896E+07,18411.2
-4.384,-8.19896E+07,18411.2
-4.3836,-8.19896E+07,18411.2
-4.3832,-8.19894E+07,18410.4
-4.3828,-8.19894E+07,18409.6
-4.3824,-8.19894E+07,18410.4
-4.382,-8.19894E+07,18411.2
-4.3816,-8.19894E+07,18411.2
-4.3812,-8.19894E+07,18410.4
-4.3808,-8.19894E+07,18410.4
-4.3804,-8.19894E+07,18410.4
-4.38,-8.19892E+07,18410.4
-4.3796,-8.19894E+07,18410.4
-4.3792,-8.19892E+07,18409.6
-4.3788,-8.19892E+07,18411.2
-4.3784,-8.19892E+07,18410.4
-4.378,-8.19892E+07,18411.2
-4.3776,-8.19892E+07,18410.4
-4.3772,-8.1989E+07,18410.4
-4.3768,-8.1989E+07,18410.4
-4.3764,-8.19892E+07,18409.6
-4.376,-8.1989E+07,18409.6
-4.3756,-8.1989E+07,18411.2
-4.3752,-8.1989E+07,18411.2
-4.3748,-8.1989E+07,18410.4
-4.3744,-8.1989E+07,18410.4
-4.374,-8.1989E+07,18411.2
-4.3736,-8.1989E+07,18410.4
-4.3732,-8.1989E+07,18408.8
-4.3728,-8.1989E+07,18410.4
-4.3724,-8.1989E+07,18411.2
-4.372,-8.19888E+07,18410.4
-4.3716,-8.19888E+07,18410.4
-4.3712,-8.19888E+07,18410.4
-4.3708,-8.19888E+07,18410.4
-4.3704,-8.19888E+07,18411.2
-4.37,-8.19888E+07,18410.4
-4.3696,-8.19888E+07,18409.6
-4.3692,-8.19888E+07,18410.4
-4.3688,-8.19886E+07,18410.4
-4.3684,-8.19886E+07,18410.4
-4.368,-8.19886E+07,18409.6
-4.3676,-8.19886E+07,18410.4
-4.3672,-8.19886E+07,18410.4
-4.3668,-8.19886E+07,18409.6
-4.3664,-8.19886E+07,18410.4
-4.366,-8.19886E+07,18408.8
-4.3656,-8.19886E+07,18410.4
-4.3652,-8.19884E+07,18409.6
-4.3648,-8.19884E+07,18410.4
-4.3644,-8.19884E+07,18408.8
-4.364,-8.19884E+07,18409.6
-4.3636,-8.19884E+07,18410.4
-4.3632,-8.19884E+07,18409.6
-4.3628,-8.19884E+07,18409.6
-4.3624,-8.19884E+07,18409.6
-4.362,-8.19884E+07,18410.4
-4.3616,-8.19884E+07,18410.4
-4.3612,-8.19882E+07,18410.4
-4.3608,-8.19882E+07,18410.4
-4.3604,-8.19882E+07,18410.4
-4.36,-8.19882E+07,18409.6
-4.3596,-8.19882E+07,18410.4
-4.3592,-8.19882E+07,18410.4
-4.3588,-8.19882E+07,18409.6
-4.3584,-8.19882E+07,18409.6
-4.358,-8.1988E+07,18409.6
-4.3576,-8.19882E+07,18409.6
-4.3572,-8.1988E+07,18409.6
-4.3568,-8.19882E+07,18409.6
-4.3564,-8.1988E+07,18410.4
-4.356,-8.1988E+07,18410.4
-4.3556,-8.1988E+07,18410.4
-4.3552,-8.1988E+07,18409.6
-4.3548,-8.1988E+07,18409.6
-4.3544,-8.1988E+07,18408.8
-4.354,-8.1988E+07,18409.6
-4.3536,-8.1988E+07,18409.6
-4.3532,-8.1988E+07,18409.6
-4.3528,-8.1988E+07,18409.6
-4.3524,-8.1988E+07,18409.6
-4.352,-8.19878E+07,18409.6
-4.3516,-8.19878E+07,18408.8
-4.3512,-8.19878E+07,18408.8
-4.3508,-8.19878E+07,18409.6
-4.3504,-8.19878E+07,18409.6
-4.35,-8.19878E+07,18409.6
-4.3496,-8.19878E+07,18409.6
-4.3492,-8.19878E+07,18409.6
-4.3488,-8.19878E+07,18408.8
-4.3484,-8.19876E+07,18408.8
-4.348,-8.19878E+07,18408.8
-4.3476,-8.19878E+07,18408
-4.3472,-8.19876E+07,18408
-4.3468,-8.19878E+07,18409.6
-4.3464,-8.19876E+07,18408.8
-4.346,-8.19876E+07,18408
-4.3456,-8.19876E+07,18408.8
-4.3452,-8.19876E+07,18408.8
-4.3448,-8.19876E+07,18408.8
-4.3444,-8.19876E+07,18408.8
-4.344,-8.19876E+07,18408
-4.3436,-8.19876E+07,18408.8
-4.3432,-8.19876E+07,18408.8
-4.3428,-8.19876E+07,18408.8
-4.3424,-8.19876E+07,18408
-4.342,-8.19876E+07,18408
-4.3416,-8.19876E+07,18408
-4.3412,-8.19876E+07,18408
-4.3408,-8.19876E+07,18408
-4.3404,-8.19876E+07,18408
-4.34,-8.19876E+07,18408.8
-4.3396,-8.19876E+07,18408
-4.3392,-8.19876E+07,18408
-4.3388,-8.19876E+07,18407.2
-4.3384,-8.19876E+07,18407.2
-4.338,-8.19874E+07,18407.2
-4.3376,-8.19874E+07,18408
-4.3372,-8.19874E+07,18406.4
-4.3368,-8.19874E+07,18405.6
-4.3364,-8.19874E+07,18407.2
-4.336,-8.19874E+07,18407.2
-4.3356,-8.19874E+07,18406.4
-4.3352,-8.19874E+07,18405.6
-4.3348,-8.19874E+07,18406.4
-4.3344,-8.19874E+07,18405.6
-4.334,-8.19874E+07,18407.2
-4.3336,-8.19874E+07,18405.6
-4.3332,-8.19874E+07,18404.8
-4.3328,-8.19874E+07,18405.6
-4.3324,-8.19872E+07,18405.6
-4.332,-8.19874E+07,18405.6
-4.3316,-8.19874E+07,18405.6
-4.3312,-8.19874E+07,18404.8
-4.3308,-8.19872E+07,18405.6
-4.3304,-8.19872E+07,18404.8
-4.33,-8.19874E+07,18404
-4.3296,-8.19872E+07,18404.8
-4.3292,-8.19872E+07,18404.8
-4.3288,-8.19872E+07,18404.8
-4.3284,-8.19872E+07,18404.8
-4.328,-8.19872E+07,18404
-4.3276,-8.19872E+07,18404
-4.3272,-8.19872E+07,18404
-4.3268,-8.19872E+07,18404.8
-4.3264,-8.19872E+07,18404
-4.326,-8.19872E+07,18404.8
-4.3256,-8.19872E+07,18404.8
-4.3252,-8.19872E+07,18404.8
-4.3248,-8.19872E+07,18404
-4.3244,-8.1987E+07,18404.8
-4.324,-8.19872E+07,18405.6
-4.3236,-8.19872E+07,18404.8
-4.3232,-8.19872E+07,18404
-4.3228,-8.19872E+07,18404.8
-4.3224,-8.1987E+07,18404
-4.322,-8.1987E+07,18404.8
-4.3216,-8.1987E+07,18404.8
-4.3212,-8.1987E+07,18404.8
-4.3208,-8.1987E+07,18404.8
-4.3204,-8.1987E+07,18405.6
-4.32,-8.19872E+07,18405.6
-4.3196,-8.19872E+07,18405.6
-4.3192,-8.1987E+07,18404.8
-4.3188,-8.1987E+07,18404.8
-4.3184,-8.19872E+07,18406.4
-4.318,-8.1987E+07,18405.6
-4.3176,-8.1987E+07,18405.6
-4.3172,-8.1987E+07,18405.6
-4.3168,-8.1987E+07,18405.6
-4.3164,-8.1987E+07,18406.4
-4.316,-8.1987E+07,18405.6
-4.3156,-8.1987E+07,18405.6
-4.3152,-8.1987E+07,18406.4
-4.3148,-8.1987E+07,18405.6
-4.3144,-8.1987E+07,18406.4
-4.314,-8.1987E+07,18406.4
-4.3136,-8.1987E+07,18405.6
-4.3132,-8.1987E+07,18407.2
-4.3128,-8.1987E+07,18406.4
-4.3124,-8.1987E+07,18406.4
-4.312,-8.1987E+07,18407.2
-4.3116,-8.1987E+07,18405.6
-4.3112,-8.1987E+07,18405.6
-4.3108,-8.1987E+07,18406.4
-4.3104,-8.1987E+07,18405.6
-4.31,-8.1987E+07,18407.2
-4.3096,-8.1987E+07,18406.4
-4.3092,-8.1987E+07,18407.2
-4.3088,-8.1987E+07,18405.6
-4.3084,-8.1987E+07,18406.4
-4.308,-8.1987E+07,18406.4
-4.3076,-8.1987E+07,18405.6
-4.3072,-8.1987E+07,18405.6
-4.3068,-8.1987E+07,18405.6
-4.3064,-8.1987E+07,18405.6
-4.306,-8.1987E+07,18406.4
-4.3056,-8.1987E+07,18405.6
-4.3052,-8.1987E+07,18406.4
-4.3048,-8.1987E+07,18406.4
-4.3044,-8.1987E+07,18407.2
-4.304,-8.19868E+07,18405.6
-4.3036,-8.1987E+07,18405.6
-4.3032,-8.19868E+07,18406.4
-4.3028,-8.19868E+07,18406.4
-4.3024,-8.19868E+07,18405.6
-4.302,-8.19868E+07,18405.6
-4.3016,-8.19868E+07,18405.6
-4.3012,-8.1987E+07,18406.4
-4.3008,-8.1987E+07,18406.4
-4.3004,-8.1987E+07,18405.6
-4.3,-8.19868E+07,18405.6
-4.2996,-8.1987E+07,18406.4
-4.2992,-8.1987E+07,18406.4
-4.2988,-8.19868E+07,18405.6
-4.2984,-8.19868E+07,18405.6
-4.298,-8.19868E+07,18404.8
-4.2976,-8.19868E+07,18406.4
-4.2972,-8.19868E+07,18405.6
-4.2968,-8.19868E+07,18405.6
-4.2964,-8.19868E+07,18404.8
-4.296,-8.19868E+07,18405.6
-4.2956,-8.19868E+07,18405.6
-4.2952,-8.19868E+07,18405.6
-4.2948,-8.19868E+07,18405.6
-4.2944,-8.19868E+07,18405.6
-4.294,-8.19868E+07,18404.8
-4.2936,-8.19868E+07,18404.8
-4.2932,-8.19868E+07,18404.8
-4.2928,-8.1987E+07,18405.6
-4.2924,-8.19868E+07,18404.8
-4.292,-8.19868E+07,18405.6
-4.2916,-8.1987E+07,18405.6
-4.2912,-8.19868E+07,18404.8
-4.2908,-8.1987E+07,18404
-4.2904,-8.1987E+07,18404
-4.29,-8.1987E+07,18405.6
-4.2896,-8.1987E+07,18404.8
-4.2892,-8.19868E+07,18404.8
-4.2888,-8.1987E+07,18404.8
-4.2884,-8.1987E+07,18404
-4.288,-8.1987E+07,18404.8
-4.2876,-8.1987E+07,18404.8
-4.2872,-8.1987E+07,18404.8
-4.2868,-8.1987E+07,18404.8
-4.2864,-8.19868E+07,18404
-4.286,-8.19868E+07,18404.8
-4.2856,-8.19868E+07,18404
-4.2852,-8.19868E+07,18404.8
-4.2848,-8.19868E+07,18404
-4.2844,-8.1987E+07,18404
-4.284,-8.1987E+07,18404
-4.2836,-8.19868E+07,18404.8
-4.2832,-8.1987E+07,18404.8
-4.2828,-8.1987E+07,18404.8
-4.2824,-8.1987E+07,18403.2
-4.282,-8.1987E+07,18404.8
-4.2816,-8.1987E+07,18403.2
-4.2812,-8.1987E+07,18404
-4.2808,-8.1987E+07,18403.2
-4.2804,-8.1987E+07,18403.2
-4.28,-8.1987E+07,18403.2
-4.2796,-8.1987E+07,18404
-4.2792,-8.1987E+07,18403.2
-4.2788,-8.1987E+07,18403.2
-4.2784,-8.1987E+07,18403.2
-4.278,-8.1987E+07,18403.2
-4.2776,-8.1987E+07,18402.4
-4.2772,-8.1987E+07,18402.4
-4.2768,-8.1987E+07,18403.2
-4.2764,-8.1987E+07,18403.2
-4.276,-8.1987E+07,18402.4
-4.2756,-8.1987E+07,18401.6
-4.2752,-8.19868E+07,18403.2
-4.2748,-8.1987E+07,18402.4
-4.2744,-8.1987E+07,18402.4
-4.274,-8.1987E+07,18402.4
-4.2736,-8.1987E+07,18403.2
-4.2732,-8.1987E+07,18401.6
-4.2728,-8.1987E+07,18403.2
-4.2724,-8.1987E+07,18402.4
-4.272,-8.1987E+07,18402.4
-4.2716,-8.1987E+07,18401.6
-4.2712,-8.1987E+07,18401.6
-4.2708,-8.1987E+07,18402.4
-4.2704,-8.1987E+07,18401.6
-4.27,-8.19872E+07,18401.6
-4.2696,-8.1987E+07,18401.6
-4.2692,-8.1987E+07,18401.6
-4.2688,-8.1987E+07,18401.6
-4.2684,-8.1987E+07,18401.6
-4.268,-8.1987E+07,18399.2
-4.2676,-8.1987E+07,18400.8
-4.2672,-8.1987E+07,18400.8
-4.2668,-8.1987E+07,18400.8
-4.2664,-8.1987E+07,18400.8
-4.266,-8.1987E+07,18401.6
-4.2656,-8.1987E+07,18400.8
-4.2652,-8.1987E+07,18400.8
-4.2648,-8.1987E+07,18400.8
-4.2644,-8.1987E+07,18401.6
-4.264,-8.19872E+07,18400.8
-4.2636,-8.19872E+07,18400.8
-4.2632,-8.19872E+07,18400.8
-4.2628,-8.19872E+07,18400.8
-4.2624,-8.19872E+07,18400
-4.262,-8.19872E+07,18400.8
-4.2616,-8.19872E+07,18400.8
-4.2612,-8.19872E+07,18400
-4.2608,-8.19872E+07,18400
-4.2604,-8.19872E+07,18400
-4.26,-8.19872E+07,18400.8
-4.2596,-8.19872E+07,18399.2
-4.2592,-8.19872E+07,18400
-4.2588,-8.1987E+07,18400
-4.2584,-8.19872E+07,18399.2
-4.258,-8.19872E+07,18400
-4.2576,-8.19872E+07,18400
-4.2572,-8.19872E+07,18398.4
-4.2568,-8.19872E+07,18399.2
-4.2564,-8.19872E+07,18399.2
-4.256,-8.19872E+07,18398.4
-4.2556,-8.19872E+07,18400
-4.2552,-8.19872E+07,18398.4
-4.2548,-8.19872E+07,18399.2
-4.2544,-8.19872E+07,18398.4
-4.254,-8.19872E+07,18398.4
-4.2536,-8.19872E+07,18398.4
-4.2532,-8.19872E+07,18398.4
-4.2528,-8.19874E+07,18398.4
-4.2524,-8.19874E+07,18397.6
-4.252,-8.19874E+07,18398.4
-4.2516,-8.19872E+07,18397.6
-4.2512,-8.19872E+07,18397.6
-4.2508,-8.19874E+07,18397.6
-4.2504,-8.19874E+07,18397.6
-4.25,-8.19874E+07,18396.8
-4.2496,-8.19872E+07,18397.6
-4.2492,-8.19874E+07,18397.6
-4.2488,-8.19874E+07,18398.4
-4.2484,-8.19874E+07,18396
-4.248,-8.19874E+07,18396.8
-4.2476,-8.19874E+07,18397.6
-4.2472,-8.19874E+07,18396.8
-4.2468,-8.19874E+07,18396.8
-4.2464,-8.19874E+07,18396
-4.246,-8.19874E+07,18397.6
-4.2456,-8.19874E+07,18396.8
-4.2452,-8.19874E+07,18397.6
-4.2448,-8.19874E+07,18396
-4.2444,-8.19876E+07,18396
-4.244,-8.19874E+07,18396
-4.2436,-8.19876E+07,18396.8
-4.2432,-8.19874E+07,18396
-4.2428,-8.19876E+07,18395.2
-4.2424,-8.19874E+07,18396.8
-4.242,-8.19874E+07,18396
-4.2416,-8.19876E+07,18395.2
-4.2412,-8.19876E+07,18394.4
-4.2408,-8.19876E+07,18395.2
-4.2404,-8.19876E+07,18395.2
-4.24,-8.19876E+07,18394.4
-4.2396,-8.19876E+07,18393.6
-4.2392,-8.19876E+07,18394.4
-4.2388,-8.19876E+07,18395.2
-4.2384,-8.19876E+07,18395.2
-4.238,-8.19876E+07,18394.4
-4.2376,-8.19876E+07,18394.4
-4.2372,-8.19876E+07,18394.4
-4.2368,-8.19876E+07,18395.2
-4.2364,-8.19876E+07,18393.6
-4.236,-8.19876E+07,18393.6
-4.2356,-8.19876E+07,18392.8
-4.2352,-8.19876E+07,18392.8
-4.2348,-8.19876E+07,18392.8
-4.2344,-8.19876E+07,18392.8
-4.234,-8.19876E+07,18393.6
-4.2336,-8.19876E+07,18392.8
-4.2332,-8.19876E+07,18393.6
-4.2328,-8.19876E+07,18392.8
-4.2324,-8.19876E+07,18393.6
-4.232,-8.19876E+07,18393.6
-4.2316,-8.19878E+07,18392
-4.2312,-8.19878E+07,18391.2
-4.2308,-8.19876E+07,18391.2
-4.2304,-8.19878E+07,18392
-4.23,-8.19878E+07,18392.8
-4.2296,-8.19876E+07,18392
-4.2292,-8.19878E+07,18391.2
-4.2288,-8.19878E+07,18392.8
-4.2284,-8.19878E+07,18391.2
-4.228,-8.19878E+07,18392
-4.2276,-8.19878E+07,18392
-4.2272,-8.19878E+07,18391.2
-4.2268,-8.19878E+07,18392.8
-4.2264,-8.19878E+07,18390.4
-4.226,-8.1988E+07,18391.2
-4.2256,-8.19878E+07,18391.2
-4.2252,-8.19878E+07,18391.2
-4.2248,-8.19878E+07,18391.2
-4.2244,-8.19878E+07,18389.6
-4.224,-8.1988E+07,18389.6
-4.2236,-8.1988E+07,18390.4
-4.2232,-8.1988E+07,18390.4
-4.2228,-8.1988E+07,18392
-4.2224,-8.1988E+07,18388.8
-4.222,-8.1988E+07,18389.6
-4.2216,-8.1988E+07,18390.4
-4.2212,-8.1988E+07,18389.6
-4.2208,-8.1988E+07,18389.6
-4.2204,-8.1988E+07,18389.6
-4.22,-8.1988E+07,18388
-4.2196,-8.1988E+07,18388.8
-4.2192,-8.1988E+07,18390.4
-4.2188,-8.19882E+07,18389.6
-4.2184,-8.19882E+07,18389.6
-4.218,-8.1988E+07,18389.6
-4.2176,-8.1988E+07,18388
-4.2172,-8.1988E+07,18390.4
-4.2168,-8.1988E+07,18388
-4.2164,-8.19882E+07,18388
-4.216,-8.19882E+07,18388.8
-4.2156,-8.19882E+07,18388
-4.2152,-8.19882E+07,18387.2
-4.2148,-8.19882E+07,18387.2
-4.2144,-8.19882E+07,18388
-4.214,-8.19882E+07,18387.2
-4.2136,-8.19882E+07,18387.2
-4.2132,-8.19882E+07,18388.8
-4.2128,-8.19882E+07,18386.4
-4.2124,-8.19884E+07,18387.2
-4.212,-8.19882E+07,18386.4
