File:,,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-10.00,Ref Offset,0,Center Freq.,837446175,Span,20000,
Start Freq.,837436175,Stop Freq.,837456175,VBW,100,VBW Flag,Auto,
RBW,100,RBW Flag,Auto,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.206059002499542,Sweep Time Flag,Auto,Attenuation,10,Attenuation Flag,Auto,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,Off,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Auto,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
837436175,-73.0248,,,,,,,
837436218,-72.3060,,,,,,,
837436262,-73.1715,,,,,,,
837436305,-74.8200,,,,,,,
837436349,-73.2852,,,,,,,
837436392,-73.0987,,,,,,,
837436436,-73.7939,,,,,,,
837436479,-74.7682,,,,,,,
837436523,-80.9234,,,,,,,
837436566,-78.6362,,,,,,,
837436610,-78.6322,,,,,,,
837436653,-79.7180,,,,,,,
837436697,-81.1674,,,,,,,
837436740,-82.3718,,,,,,,
837436784,-74.2929,,,,,,,
837436827,-72.9160,,,,,,,
837436871,-73.4555,,,,,,,
837436914,-81.9698,,,,,,,
837436958,-76.2754,,,,,,,
837437001,-74.1679,,,,,,,
837437045,-74.0077,,,,,,,
837437088,-74.4426,,,,,,,
837437132,-73.1145,,,,,,,
837437175,-71.5128,,,,,,,
837437218,-70.5143,,,,,,,
837437262,-70.5023,,,,,,,
837437305,-72.5753,,,,,,,
837437349,-75.1542,,,,,,,
837437392,-75.9122,,,,,,,
837437436,-71.8041,,,,,,,
837437479,-69.3847,,,,,,,
837437523,-68.9994,,,,,,,
837437566,-70.2056,,,,,,,
837437610,-75.1134,,,,,,,
837437653,-78.9419,,,,,,,
837437697,-74.0161,,,,,,,
837437740,-71.4380,,,,,,,
837437784,-71.0384,,,,,,,
837437827,-71.3796,,,,,,,
837437871,-73.7865,,,,,,,
837437914,-69.1080,,,,,,,
837437958,-66.2341,,,,,,,
837438001,-65.7900,,,,,,,
837438045,-66.9708,,,,,,,
837438088,-71.0024,,,,,,,
837438132,-82.3550,,,,,,,
837438175,-83.0776,,,,,,,
837438218,-79.2897,,,,,,,
837438262,-77.6194,,,,,,,
837438305,-74.1325,,,,,,,
837438349,-71.7411,,,,,,,
837438392,-71.3165,,,,,,,
837438436,-72.6936,,,,,,,
837438479,-75.6137,,,,,,,
837438523,-71.1711,,,,,,,
837438566,-68.2666,,,,,,,
837438610,-66.9421,,,,,,,
837438653,-66.6844,,,,,,,
837438697,-66.9184,,,,,,,
837438740,-67.6792,,,,,,,
837438784,-69.2537,,,,,,,
837438827,-74.9869,,,,,,,
837438871,-77.5106,,,,,,,
837438914,-76.7687,,,,,,,
837438958,-74.9933,,,,,,,
837439001,-72.4805,,,,,,,
837439045,-71.1346,,,,,,,
837439088,-69.8857,,,,,,,
837439132,-68.8705,,,,,,,
837439175,-68.6952,,,,,,,
837439218,-79.9245,,,,,,,
837439262,-69.5700,,,,,,,
837439305,-66.4682,,,,,,,
837439349,-66.1032,,,,,,,
837439392,-67.5312,,,,,,,
837439436,-72.0364,,,,,,,
837439479,-74.8048,,,,,,,
837439523,-72.8135,,,,,,,
837439566,-72.8606,,,,,,,
837439610,-75.3980,,,,,,,
837439653,-87.9641,,,,,,,
837439697,-79.7960,,,,,,,
837439740,-75.5390,,,,,,,
837439784,-73.6692,,,,,,,
837439827,-73.5818,,,,,,,
837439871,-77.3319,,,,,,,
837439914,-75.1246,,,,,,,
837439958,-73.7139,,,,,,,
837440001,-74.1405,,,,,,,
837440045,-74.6360,,,,,,,
837440088,-72.5375,,,,,,,
837440132,-73.4688,,,,,,,
837440175,-77.4600,,,,,,,
837440218,-73.7667,,,,,,,
837440262,-72.1455,,,,,,,
837440305,-70.7052,,,,,,,
837440349,-70.3562,,,,,,,
837440392,-70.8114,,,,,,,
837440436,-76.1244,,,,,,,
837440479,-81.8991,,,,,,,
837440523,-87.2211,,,,,,,
837440566,-86.8095,,,,,,,
837440610,-85.2523,,,,,,,
837440653,-77.9212,,,,,,,
837440697,-72.4414,,,,,,,
837440740,-69.7375,,,,,,,
837440784,-69.3742,,,,,,,
837440827,-70.0056,,,,,,,
837440871,-67.7546,,,,,,,
837440914,-64.7866,,,,,,,
837440958,-62.7869,,,,,,,
837441001,-62.6817,,,,,,,
837441045,-63.0994,,,,,,,
837441088,-64.5352,,,,,,,
837441132,-65.7749,,,,,,,
837441175,-65.8531,,,,,,,
837441218,-64.6557,,,,,,,
837441262,-63.7589,,,,,,,
837441305,-63.7496,,,,,,,
837441349,-64.7150,,,,,,,
837441392,-70.4383,,,,,,,
837441436,-74.4436,,,,,,,
837441479,-73.7053,,,,,,,
837441523,-71.6093,,,,,,,
837441566,-65.9624,,,,,,,
837441610,-64.5109,,,,,,,
837441653,-64.6447,,,,,,,
837441697,-66.5548,,,,,,,
837441740,-74.6113,,,,,,,
837441784,-71.5264,,,,,,,
837441827,-62.2479,,,,,,,
837441871,-59.1896,,,,,,,
