File:,,,,,,,,
,,,,,,,,
System Parameter ,,,,,,,,
Ref Level,-10.00,Ref Offset,0,Center Freq.,837410175,Span,20000,
Start Freq.,837400175,Stop Freq.,837420175,VBW,100,VBW Flag,Auto,
RBW,100,RBW Flag,Auto,VBW/RBW,1,VBW/RBW Flag,Auto,
Sweep Time,0.206059002499542,Sweep Time Flag,Auto,Attenuation,10,Attenuation Flag,Auto,
Scale DIV,10,Scale Type,LOG,Sweep Mode,Normal,Preamp,Off,
PSD Mode,Off,,,,,,,
Sweep Type,Continue,Average Type,Auto,,,,,
,,,,,,,,
Trace Parameter,,,,,,,,
Trace1,,Trace2,,Trace3,,Trace4,,
Mode,Clear Write,Mode,Blank,Mode,Blank,Mode,Blank,
Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,Detector,Pos Peak,
,,,,,,,,
Trace Data,,,,,,,,
Trace1 X,Trace1 Y,Trace2 X,Trace2 Y,Trace3 X,Trace3 Y,Trace4 X,Trace4 Y,
837400175,-76.9301,,,,,,,
837400218,-72.3633,,,,,,,
837400262,-70.1339,,,,,,,
837400305,-68.7050,,,,,,,
837400349,-68.6464,,,,,,,
837400392,-69.3605,,,,,,,
837400436,-72.6369,,,,,,,
837400479,-76.3169,,,,,,,
837400523,-79.3009,,,,,,,
837400566,-82.0630,,,,,,,
837400610,-78.6663,,,,,,,
837400653,-79.1462,,,,,,,
837400697,-79.4588,,,,,,,
837400740,-75.3957,,,,,,,
837400784,-75.2069,,,,,,,
837400827,-75.0261,,,,,,,
837400871,-75.4456,,,,,,,
837400914,-79.7298,,,,,,,
837400958,-82.1125,,,,,,,
837401001,-77.1216,,,,,,,
837401045,-75.6587,,,,,,,
837401088,-75.9142,,,,,,,
837401132,-77.2094,,,,,,,
837401175,-77.3431,,,,,,,
837401218,-77.3626,,,,,,,
837401262,-78.3558,,,,,,,
837401305,-79.5687,,,,,,,
837401349,-80.5926,,,,,,,
837401392,-90.8707,,,,,,,
837401436,-79.8385,,,,,,,
837401479,-76.1196,,,,,,,
837401523,-74.0184,,,,,,,
837401566,-73.9274,,,,,,,
837401610,-75.2763,,,,,,,
837401653,-83.9412,,,,,,,
837401697,-85.8533,,,,,,,
837401740,-86.7701,,,,,,,
837401784,-78.9376,,,,,,,
837401827,-77.3964,,,,,,,
837401871,-78.3829,,,,,,,
837401914,-85.6680,,,,,,,
837401958,-80.5170,,,,,,,
837402001,-80.6298,,,,,,,
837402045,-80.4897,,,,,,,
837402088,-74.2992,,,,,,,
837402132,-73.2711,,,,,,,
837402175,-73.2449,,,,,,,
837402218,-73.7705,,,,,,,
837402262,-72.9740,,,,,,,
837402305,-71.6256,,,,,,,
837402349,-71.1987,,,,,,,
837402392,-71.2402,,,,,,,
837402436,-70.4387,,,,,,,
837402479,-69.3068,,,,,,,
837402523,-68.7422,,,,,,,
837402566,-68.6908,,,,,,,
837402610,-69.9752,,,,,,,
837402653,-74.3954,,,,,,,
837402697,-77.8567,,,,,,,
837402740,-77.9034,,,,,,,
837402784,-80.5355,,,,,,,
837402827,-79.2506,,,,,,,
837402871,-76.2707,,,,,,,
837402914,-76.1874,,,,,,,
837402958,-76.9630,,,,,,,
837403001,-79.9688,,,,,,,
837403045,-80.2961,,,,,,,
837403088,-74.2328,,,,,,,
837403132,-71.1098,,,,,,,
837403175,-71.1622,,,,,,,
837403218,-91.0992,,,,,,,
837403262,-82.9918,,,,,,,
837403305,-75.5936,,,,,,,
837403349,-72.2888,,,,,,,
837403392,-72.1521,,,,,,,
837403436,-72.9993,,,,,,,
837403479,-77.2476,,,,,,,
837403523,-77.2258,,,,,,,
837403566,-74.8081,,,,,,,
837403610,-72.7808,,,,,,,
837403653,-72.0072,,,,,,,
837403697,-71.9541,,,,,,,
837403740,-72.3816,,,,,,,
837403784,-73.9175,,,,,,,
837403827,-68.9681,,,,,,,
837403871,-66.4961,,,,,,,
837403914,-66.1878,,,,,,,
837403958,-66.8404,,,,,,,
837404001,-67.9662,,,,,,,
837404045,-68.8535,,,,,,,
837404088,-69.5022,,,,,,,
837404132,-70.8160,,,,,,,
837404175,-72.0949,,,,,,,
837404218,-75.3493,,,,,,,
837404262,-80.5725,,,,,,,
837404305,-82.9344,,,,,,,
837404349,-73.9615,,,,,,,
837404392,-69.8728,,,,,,,
837404436,-70.0207,,,,,,,
837404479,-72.8178,,,,,,,
837404523,-75.5135,,,,,,,
837404566,-76.2235,,,,,,,
837404610,-70.6112,,,,,,,
837404653,-65.9460,,,,,,,
837404697,-65.8181,,,,,,,
837404740,-67.6739,,,,,,,
837404784,-71.6311,,,,,,,
837404827,-68.6392,,,,,,,
837404871,-68.5032,,,,,,,
837404914,-69.7613,,,,,,,
837404958,-70.4883,,,,,,,
837405001,-70.5669,,,,,,,
837405045,-71.6476,,,,,,,
837405088,-77.3207,,,,,,,
837405132,-73.2574,,,,,,,
837405175,-69.1999,,,,,,,
837405218,-68.5471,,,,,,,
837405262,-68.7507,,,,,,,
837405305,-68.7401,,,,,,,
837405349,-68.6025,,,,,,,
837405392,-70.3767,,,,,,,
837405436,-76.7387,,,,,,,
837405479,-77.4067,,,,,,,
837405523,-78.3932,,,,,,,
837405566,-72.9847,,,,,,,
837405610,-71.9469,,,,,,,
837405653,-72.9599,,,,,,,
837405697,-74.2047,,,,,,,
837405740,-70.3808,,,,,,,
837405784,-68.7782,,,,,,,
837405827,-68.6966,,,,,,,
837405871,-70.2416,,,,,,,
837405914,-71.4238,,,,,,,
837405958,-68.2386,,,,,,,
837406001,-68.2079,,,,,,,
837406045,-72.6377,,,,,,,
837406088,-71.4063,,,,,,,
837406132,-71.2422,,,,,,,
837406175,-73.7074,,,,,,,
837406218,-72.3097,,,,,,,
837406262,-75.8335,,,,,,,
837406305,-78.8020,,,,,,,
837406349,-72.1860,,,,,,,
837406392,-66.1839,,,,,,,
837406436,-65.0728,,,,,,,
837406479,-65.0801,,,,,,,
837406523,-65.5867,,,,,,,
837406566,-64.3612,,,,,,,
837406610,-63.2517,,,,,,,
837406653,-63.2018,,,,,,,
837406697,-66.1065,,,,,,,
837406740,-77.2400,,,,,,,
837406784,-68.9395,,,,,,,
837406827,-65.9942,,,,,,,
837406871,-65.1132,,,,,,,
837406914,-65.7386,,,,,,,
837406958,-65.6125,,,,,,,
837407001,-64.7412,,,,,,,
837407045,-65.0381,,,,,,,
837407088,-68.4506,,,,,,,
837407132,-69.1144,,,,,,,
837407175,-69.3468,,,,,,,
837407218,-64.5997,,,,,,,
837407262,-61.4565,,,,,,,
837407305,-60.2074,,,,,,,
837407349,-60.1597,,,,,,,
837407392,-60.8704,,,,,,,
837407436,-61.3567,,,,,,,
837407479,-62.2152,,,,,,,
837407523,-64.9838,,,,,,,
837407566,-67.6789,,,,,,,
837407610,-67.6955,,,,,,,
837407653,-65.1868,,,,,,,
837407697,-63.5525,,,,,,,
837407740,-62.6488,,,,,,,
837407784,-60.9853,,,,,,,
837407827,-60.3876,,,,,,,
837407871,-60.8048,,,,,,,
837407914,-62.9515,,,,,,,
837407958,-62.0296,,,,,,,
837408001,-59.3827,,,,,,,
837408045,-59.0084,,,,,,,
837408088,-59.2483,,,,,,,
837408132,-61.6063,,,,,,,
837408175,-67.1815,,,,,,,
837408218,-67.9049,,,,,,,
837408262,-66.9583,,,,,,,
837408305,-68.4334,,,,,,,
837408349,-69.3350,,,,,,,
837408392,-63.9716,,,,,,,
837408436,-62.9850,,,,,,,
837408479,-63.3251,,,,,,,
837408523,-67.8989,,,,,,,
837408566,-69.8258,,,,,,,
837408610,-69.6414,,,,,,,
837408653,-71.4005,,,,,,,
837408697,-80.1011,,,,,,,
837408740,-74.4549,,,,,,,
837408784,-70.0702,,,,,,,
837408827,-67.2880,,,,,,,
837408871,-67.1280,,,,,,,
837408914,-69.2435,,,,,,,
837408958,-72.8496,,,,,,,
837409001,-71.7770,,,,,,,
837409045,-71.9011,,,,,,,
837409088,-73.2331,,,,,,,
837409132,-70.3787,,,,,,,
837409175,-70.4424,,,,,,,
837409218,-74.1238,,,,,,,
837409262,-70.7503,,,,,,,
837409305,-71.5642,,,,,,,
837409349,-68.2167,,,,,,,
837409392,-66.4934,,,,,,,
837409436,-65.7315,,,,,,,
837409479,-65.7647,,,,,,,
837409523,-66.7874,,,,,,,
837409566,-66.3818,,,,,,,
