Model,TBS 1062
Firmware Version,CF:91.1CT FV:v26.02
,
Waveform Type,ANALOG
Point Format,Y
Horizontal Units,"s"
Horizontal Scale,0.1
Horizontal Delay,0
Sample Interval,0.0004
Record Length,2500
Gating,0.0% to 100.0%
Probe Attenuation,10X
Vertical Units,"Volts"
Vertical Offset,0
Vertical Scale,5
Vertical Position,1.2
,
,
,
Label,
TIME,CH1
-4.4584,-1.2
-4.458,-1
-4.4576,-1
-4.4572,-1.2
-4.4568,-1.2
-4.4564,-1.2
-4.456,-1.2
-4.4556,-1
-4.4552,-1
-4.4548,-1.2
-4.4544,-1
-4.454,-1.2
-4.4536,-1.2
-4.4532,-1.2
-4.4528,-1.2
-4.4524,-1
-4.452,-1.2
-4.4516,-1
-4.4512,-1
-4.4508,-1.2
-4.4504,-1.2
-4.45,-1
-4.4496,-1.2
-4.4492,-1.2
-4.4488,-1.2
-4.4484,-1.2
-4.448,-1.2
-4.4476,-1.2
-4.4472,-1.2
-4.4468,-1.2
-4.4464,-1.2
-4.446,-1
-4.4456,-1.2
-4.4452,-1.2
-4.4448,-1.4
-4.4444,-1.2
-4.444,-1.2
-4.4436,-1.2
-4.4432,-1.4
-4.4428,-1.2
-4.4424,-1
-4.442,-1.2
-4.4416,-1.2
-4.4412,-1.2
-4.4408,-1.2
-4.4404,-1.2
-4.44,-1.2
-4.4396,-1.2
-4.4392,-1.2
-4.4388,-1.2
-4.4384,-1.4
-4.438,-1.2
-4.4376,-1.2
-4.4372,-1.2
-4.4368,-1.2
-4.4364,-1.4
-4.436,-1.2
-4.4356,-1.2
-4.4352,-1.4
-4.4348,-1.4
-4.4344,-1.6
-4.434,-1.4
-4.4336,-1.4
-4.4332,-1.2
-4.4328,-1.6
-4.4324,-1.4
-4.432,-1.4
-4.4316,-1.4
-4.4312,-1.4
-4.4308,-1.4
-4.4304,-1.4
-4.43,-1.4
-4.4296,-1.4
-4.4292,-1.4
-4.4288,-1.4
-4.4284,-1.4
-4.428,-1.6
-4.4276,-1.4
-4.4272,-1.2
-4.4268,-1.4
-4.4264,-1.6
-4.426,-1.4
-4.4256,-1.4
-4.4252,-1.4
-4.4248,-1.4
-4.4244,-1.4
-4.424,-1.6
-4.4236,-1.6
-4.4232,-1.4
-4.4228,-1.4
-4.4224,-1.4
-4.422,-1.6
-4.4216,-1.4
-4.4212,-1.4
-4.4208,-1.6
-4.4204,-1.6
-4.42,-1.6
-4.4196,-1.6
-4.4192,-1.4
-4.4188,-1.6
-4.4184,-1.6
-4.418,-1.6
-4.4176,-1.6
-4.4172,-1.6
-4.4168,-1.6
-4.4164,-1.6
-4.416,-1.4
-4.4156,-1.6
-4.4152,-1.6
-4.4148,-1.6
-4.4144,-1.6
-4.414,-1.6
-4.4136,-1.6
-4.4132,-1.6
-4.4128,-1.8
-4.4124,-1.6
-4.412,-1.6
-4.4116,-1.6
-4.4112,-1.6
-4.4108,-1.6
-4.4104,-1.8
-4.41,-1.6
-4.4096,-1.6
-4.4092,-1.6
-4.4088,-1.6
-4.4084,-1.8
-4.408,-1.6
-4.4076,-1.8
-4.4072,-1.8
-4.4068,-1.8
-4.4064,-1.6
-4.406,-1.8
-4.4056,-1.8
-4.4052,-1.8
-4.4048,-1.8
-4.4044,-1.8
-4.404,-1.8
-4.4036,-1.8
-4.4032,-1.8
-4.4028,-2
-4.4024,-1.8
-4.402,-2
-4.4016,-2
-4.4012,-2
-4.4008,-1.8
-4.4004,-2
-4.4,-2
-4.3996,-2
-4.3992,-2
-4.3988,-2
-4.3984,-2
-4.398,-2
-4.3976,-1.8
-4.3972,-2
-4.3968,-2
-4.3964,-2
-4.396,-2
-4.3956,-1.8
-4.3952,-2
-4.3948,-2
-4.3944,-2.2
-4.394,-2
-4.3936,-2.2
-4.3932,-2
-4.3928,-2
-4.3924,-2.2
-4.392,-2.2
-4.3916,-2
-4.3912,-2.2
-4.3908,-2.2
-4.3904,-2.2
-4.39,-2.4
-4.3896,-2.4
-4.3892,-2.2
-4.3888,-2.4
-4.3884,-2.2
-4.388,-2.2
-4.3876,-2.4
-4.3872,-2.2
-4.3868,-2.2
-4.3864,-2.4
-4.386,-2.2
-4.3856,-2.4
-4.3852,-2.4
-4.3848,-2.4
-4.3844,-2.4
-4.384,-2.4
-4.3836,-2.4
-4.3832,-2.4
-4.3828,-2.4
-4.3824,-2.6
-4.382,-2.4
-4.3816,-2.4
-4.3812,-2.4
-4.3808,-2.4
-4.3804,-2.6
-4.38,-2.6
-4.3796,-2.6
-4.3792,-2.4
-4.3788,-2.6
-4.3784,-2.6
-4.378,-2.4
-4.3776,-2.6
-4.3772,-2.6
-4.3768,-2.6
-4.3764,-2.8
-4.376,-2.6
-4.3756,-2.6
-4.3752,-2.6
-4.3748,-2.6
-4.3744,-2.6
-4.374,-2.8
-4.3736,-2.8
-4.3732,-2.8
-4.3728,-2.8
-4.3724,-2.8
-4.372,-2.8
-4.3716,-2.8
-4.3712,-2.8
-4.3708,-3
-4.3704,-2.8
-4.37,-2.8
-4.3696,-3
-4.3692,-2.8
-4.3688,-2.8
-4.3684,-3
-4.368,-3
-4.3676,-2.8
-4.3672,-3
-4.3668,-2.8
-4.3664,-3
-4.366,-3
-4.3656,-3
-4.3652,-3
-4.3648,-3
-4.3644,-3
-4.364,-3
-4.3636,-3
-4.3632,-3
-4.3628,-3.2
-4.3624,-3.2
-4.362,-3.2
-4.3616,-3
-4.3612,-3.2
-4.3608,-3.2
-4.3604,-3.2
-4.36,-3.2
-4.3596,-3.2
-4.3592,-3.2
-4.3588,-3.2
-4.3584,-3.2
-4.358,-3.2
-4.3576,-3.2
-4.3572,-3.2
-4.3568,-3.4
-4.3564,-3.4
-4.356,-3.4
-4.3556,-3.4
-4.3552,-3.4
-4.3548,-3.4
-4.3544,-3.4
-4.354,-3.4
-4.3536,-3.4
-4.3532,-3.4
-4.3528,-3.4
-4.3524,-3.4
-4.352,-3.6
-4.3516,-3.4
-4.3512,-3.6
-4.3508,-3.6
-4.3504,-3.4
-4.35,-3.6
-4.3496,-3.6
-4.3492,-3.6
-4.3488,-3.6
-4.3484,-3.6
-4.348,-3.4
-4.3476,-3.6
-4.3472,-3.6
-4.3468,-3.8
-4.3464,-3.6
-4.346,-3.6
-4.3456,-3.8
-4.3452,-3.8
-4.3448,-3.6
-4.3444,-3.6
-4.344,-3.6
-4.3436,-3.6
-4.3432,-3.8
-4.3428,-3.8
-4.3424,-3.8
-4.342,-4
-4.3416,-3.8
-4.3412,-3.8
-4.3408,-3.8
-4.3404,-3.8
-4.34,-3.8
-4.3396,-4
-4.3392,-4
-4.3388,-3.8
-4.3384,-4
-4.338,-3.8
-4.3376,-4
-4.3372,-3.8
-4.3368,-4
-4.3364,-4
-4.336,-4
-4.3356,-3.8
-4.3352,-4
-4.3348,-4.2
-4.3344,-4.2
-4.334,-4.2
-4.3336,-4
-4.3332,-4.2
-4.3328,-4
-4.3324,-4
-4.332,-4.2
-4.3316,-4
-4.3312,-4.2
-4.3308,-4
-4.3304,-4.2
-4.33,-4.2
-4.3296,-4.2
-4.3292,-4.2
-4.3288,-4.4
-4.3284,-4.4
-4.328,-4.2
-4.3276,-4.2
-4.3272,-4.2
-4.3268,-4.2
-4.3264,-4.4
-4.326,-4.4
-4.3256,-4.4
-4.3252,-4.4
-4.3248,-4.4
-4.3244,-4.4
-4.324,-4.4
-4.3236,-4.4
-4.3232,-4.4
-4.3228,-4.4
-4.3224,-4.4
-4.322,-4.4
-4.3216,-4.4
-4.3212,-4.6
-4.3208,-4.4
-4.3204,-4.6
-4.32,-4.4
-4.3196,-4.6
-4.3192,-4.6
-4.3188,-4.6
-4.3184,-4.6
-4.318,-4.6
-4.3176,-4.6
-4.3172,-4.6
-4.3168,-4.6
-4.3164,-4.6
-4.316,-4.6
-4.3156,-4.6
-4.3152,-4.8
-4.3148,-4.6
-4.3144,-4.6
-4.314,-4.8
-4.3136,-4.8
-4.3132,-4.8
-4.3128,-4.8
-4.3124,-4.8
-4.312,-4.8
-4.3116,-4.8
-4.3112,-4.8
-4.3108,-4.8
-4.3104,-4.8
-4.31,-5
-4.3096,-4.8
-4.3092,-4.8
-4.3088,-5
-4.3084,-4.8
-4.308,-4.8
-4.3076,-4.8
-4.3072,-4.8
-4.3068,-5
-4.3064,-5
-4.306,-5
-4.3056,-5
-4.3052,-5.2
-4.3048,-5
-4.3044,-5
-4.304,-5
-4.3036,-5.2
-4.3032,-5
-4.3028,-5.2
-4.3024,-5.2
-4.302,-5.2
-4.3016,-5.2
-4.3012,-5.2
-4.3008,-5
-4.3004,-5.2
-4.3,-5.2
-4.2996,-5.2
-4.2992,-5.2
-4.2988,-5.2
-4.2984,-5.2
-4.298,-5.2
-4.2976,-5.2
-4.2972,-5.4
-4.2968,-5.2
-4.2964,-5.2
-4.296,-5.2
-4.2956,-5.4
-4.2952,-5.2
-4.2948,-5.4
-4.2944,-5.4
-4.294,-5.4
-4.2936,-5.4
-4.2932,-5.4
-4.2928,-5.6
-4.2924,-5.4
-4.292,-5.4
-4.2916,-5.4
-4.2912,-5.6
-4.2908,-5.4
-4.2904,-5.6
-4.29,-5.4
-4.2896,-5.4
-4.2892,-5.4
-4.2888,-5.6
-4.2884,-5.6
-4.288,-5.4
-4.2876,-5.6
-4.2872,-5.6
-4.2868,-5.4
-4.2864,-5.6
-4.286,-5.6
-4.2856,-5.6
-4.2852,-5.6
-4.2848,-5.6
-4.2844,-5.6
-4.284,-5.4
-4.2836,-5.6
-4.2832,-5.6
-4.2828,-5.6
-4.2824,-5.6
-4.282,-5.6
-4.2816,-5.6
-4.2812,-5.6
-4.2808,-5.6
-4.2804,-5.6
-4.28,-5.6
-4.2796,-5.6
-4.2792,-5.8
-4.2788,-5.8
-4.2784,-5.8
-4.278,-5.8
-4.2776,-5.8
-4.2772,-5.8
-4.2768,-5.8
-4.2764,-5.8
-4.276,-5.8
-4.2756,-5.8
-4.2752,-5.8
-4.2748,-6
-4.2744,-6
-4.274,-6
-4.2736,-6
-4.2732,-6
-4.2728,-6
-4.2724,-5.8
-4.272,-6
-4.2716,-6
-4.2712,-5.8
-4.2708,-6
-4.2704,-6
-4.27,-5.8
-4.2696,-6
-4.2692,-6
-4.2688,-6
-4.2684,-6
-4.268,-6
-4.2676,-6
-4.2672,-6
-4.2668,-6
-4.2664,-6
-4.266,-6
-4.2656,-6.2
-4.2652,-6
-4.2648,-6
-4.2644,-6.2
-4.264,-6.2
-4.2636,-6
-4.2632,-6
-4.2628,-6.2
-4.2624,-6.2
-4.262,-6.2
-4.2616,-6.2
-4.2612,-6.2
-4.2608,-6.2
-4.2604,-6.2
-4.26,-6
-4.2596,-6
-4.2592,-6.2
-4.2588,-6.2
-4.2584,-6
-4.258,-6.2
-4.2576,-6.2
-4.2572,-6.2
-4.2568,-6
-4.2564,-6.2
-4.256,-6.2
-4.2556,-6.2
-4.2552,-6.2
-4.2548,-6
-4.2544,-6.4
-4.254,-6.2
-4.2536,-6.4
-4.2532,-6.2
-4.2528,-6.2
-4.2524,-6.4
-4.252,-6.2
-4.2516,-6.2
-4.2512,-6.4
-4.2508,-6.4
-4.2504,-6.4
-4.25,-6.2
-4.2496,-6.2
-4.2492,-6.2
-4.2488,-6.2
-4.2484,-6.2
-4.248,-6.2
-4.2476,-6.4
-4.2472,-6.2
-4.2468,-6.2
-4.2464,-6.4
-4.246,-6.4
-4.2456,-6.4
-4.2452,-6.4
-4.2448,-6.2
-4.2444,-6.4
-4.244,-6.2
-4.2436,-6.4
-4.2432,-6.4
-4.2428,-6.4
-4.2424,-6.4
-4.242,-6.4
-4.2416,-6.2
-4.2412,-6.4
-4.2408,-6.2
-4.2404,-6.4
-4.24,-6.4
-4.2396,-6.4
-4.2392,-6.2
-4.2388,-6.4
-4.2384,-6.2
-4.238,-6.4
-4.2376,-6.4
-4.2372,-6.4
-4.2368,-6.4
-4.2364,-6.2
-4.236,-6.4
-4.2356,-6.4
-4.2352,-6.4
-4.2348,-6.2
-4.2344,-6.4
-4.234,-6.4
-4.2336,-6.2
-4.2332,-6.4
-4.2328,-6.4
-4.2324,-6.2
-4.232,-6.4
-4.2316,-6.2
-4.2312,-6.2
-4.2308,-6.2
-4.2304,-6.2
-4.23,-6.2
-4.2296,-6.2
-4.2292,-6.2
-4.2288,-6.2
-4.2284,-6.2
-4.228,-6
-4.2276,-6.2
-4.2272,-6.2
-4.2268,-6
-4.2264,-6
-4.226,-6
-4.2256,-6.2
-4.2252,-6
-4.2248,-6
-4.2244,-6
-4.224,-6
-4.2236,-6
-4.2232,-6
-4.2228,-5.8
-4.2224,-5.8
-4.222,-5.8
-4.2216,-5.8
-4.2212,-5.8
-4.2208,-5.6
-4.2204,-5.6
-4.22,-5.6
-4.2196,-5.6
-4.2192,-5.6
-4.2188,-5.6
-4.2184,-5.4
-4.218,-5.4
-4.2176,-5.6
-4.2172,-5.4
-4.2168,-5.2
-4.2164,-5.2
-4.216,-5.2
-4.2156,-5.2
-4.2152,-5
-4.2148,-5.2
-4.2144,-5
-4.214,-5
-4.2136,-5.2
-4.2132,-5.4
-4.2128,-5.2
-4.2124,-5
-4.212,-5.2
-4.2116,-5.4
-4.2112,-5.6
-4.2108,-5.4
-4.2104,-5.6
-4.21,-5.6
-4.2096,-5.8
-4.2092,-5.6
-4.2088,-5.8
-4.2084,-6
-4.208,-6
-4.2076,-6.2
-4.2072,-6.2
-4.2068,-6.2
-4.2064,-6.2
-4.206,-6
-4.2056,-6.2
-4.2052,-6.4
-4.2048,-6.2
-4.2044,-6.4
-4.204,-6.4
-4.2036,-6.4
-4.2032,-6.2
-4.2028,-6.4
-4.2024,-6.4
-4.202,-6.4
-4.2016,-6.4
-4.2012,-6.4
-4.2008,-6.4
-4.2004,-6.4
-4.2,-6.4
-4.1996,-6.4
-4.1992,-6.6
-4.1988,-6.4
-4.1984,-6.4
-4.198,-6.6
-4.1976,-6.4
-4.1972,-6.4
-4.1968,-6.4
-4.1964,-6.4
-4.196,-6.4
-4.1956,-6.4
-4.1952,-6.4
-4.1948,-6.4
-4.1944,-6.4
-4.194,-6.4
-4.1936,-6.4
-4.1932,-6.6
-4.1928,-6.2
-4.1924,-6.4
-4.192,-6.4
-4.1916,-6.4
-4.1912,-6.2
-4.1908,-6.2
-4.1904,-6.2
-4.19,-6.2
-4.1896,-6.2
-4.1892,-6.2
-4.1888,-6
-4.1884,-6.2
-4.188,-6.2
-4.1876,-6.2
-4.1872,-6.2
-4.1868,-6.2
-4.1864,-6.2
-4.186,-6
-4.1856,-6
-4.1852,-6.2
-4.1848,-6
-4.1844,-6.2
-4.184,-6
-4.1836,-5.8
-4.1832,-5.8
-4.1828,-6
-4.1824,-6
-4.182,-6
-4.1816,-5.8
-4.1812,-5.8
-4.1808,-5.8
-4.1804,-5.8
-4.18,-5.8
-4.1796,-5.8
-4.1792,-5.6
-4.1788,-5.6
-4.1784,-5.6
-4.178,-5.6
-4.1776,-5.6
-4.1772,-5.6
-4.1768,-5.4
-4.1764,-5.6
-4.176,-5.6
-4.1756,-5.6
-4.1752,-5.4
-4.1748,-5.4
-4.1744,-5.4
-4.174,-5.4
-4.1736,-5.4
-4.1732,-5.4
-4.1728,-5.2
-4.1724,-5.4
-4.172,-5.4
-4.1716,-5.2
-4.1712,-5.2
-4.1708,-5.2
-4.1704,-5.2
-4.17,-5
-4.1696,-5.2
-4.1692,-5
-4.1688,-4.8
-4.1684,-4.8
-4.168,-4.8
-4.1676,-4.8
-4.1672,-4.8
-4.1668,-4.8
-4.1664,-4.6
-4.166,-4.6
-4.1656,-4.8
-4.1652,-4.4
-4.1648,-4.4
-4.1644,-4.6
-4.164,-4.4
-4.1636,-4.4
-4.1632,-4.6
-4.1628,-4.4
-4.1624,-4.2
-4.162,-4.2
-4.1616,-4.2
-4.1612,-4
-4.1608,-3.8
-4.1604,-3.8
-4.16,-3.8
-4.1596,-3.8
-4.1592,-3.8
-4.1588,-3.4
-4.1584,-3.6
-4.158,-3.4
-4.1576,-3.2
-4.1572,-3.2
-4.1568,-3.2
-4.1564,-3.2
-4.156,-3
-4.1556,-2.8
-4.1552,-2.8
-4.1548,-2.8
-4.1544,-2.6
-4.154,-2.4
-4.1536,-2.4
-4.1532,-2.4
-4.1528,-2.4
-4.1524,-2.2
-4.152,-2.4
-4.1516,-2.4
-4.1512,-2.2
-4.1508,-2.2
-4.1504,-2.4
-4.15,-2.6
-4.1496,-2.6
-4.1492,-2.6
-4.1488,-2.6
-4.1484,-2.8
-4.148,-2.8
-4.1476,-3
-4.1472,-3
-4.1468,-3
-4.1464,-3
-4.146,-3.2
-4.1456,-3.2
-4.1452,-3.2
-4.1448,-3.4
-4.1444,-3.4
-4.144,-3.4
-4.1436,-3.4
-4.1432,-3.4
-4.1428,-3.4
-4.1424,-3.6
-4.142,-3.6
-4.1416,-3.6
-4.1412,-3.6
-4.1408,-3.8
-4.1404,-3.8
-4.14,-3.8
-4.1396,-3.8
-4.1392,-3.8
-4.1388,-3.8
-4.1384,-3.8
-4.138,-3.8
-4.1376,-3.8
-4.1372,-3.8
-4.1368,-3.8
-4.1364,-4
-4.136,-4
-4.1356,-4
-4.1352,-4
-4.1348,-4.2
-4.1344,-4
-4.134,-4
-4.1336,-4.2
-4.1332,-4
-4.1328,-4.2
-4.1324,-4.2
-4.132,-4
-4.1316,-4.2
-4.1312,-4
-4.1308,-4
-4.1304,-4.2
-4.13,-4
-4.1296,-4
-4.1292,-4
-4.1288,-4.2
-4.1284,-4
-4.128,-4
-4.1276,-4
-4.1272,-4
-4.1268,-4
-4.1264,-4
-4.126,-4.2
-4.1256,-4
-4.1252,-4
-4.1248,-4
-4.1244,-3.8
-4.124,-3.8
-4.1236,-3.8
-4.1232,-3.8
-4.1228,-3.8
-4.1224,-3.8
-4.122,-3.8
-4.1216,-3.8
-4.1212,-3.8
-4.1208,-3.6
-4.1204,-3.6
-4.12,-3.4
-4.1196,-3.6
-4.1192,-3.4
-4.1188,-3.4
-4.1184,-3.4
-4.118,-3
-4.1176,-3
-4.1172,-3
-4.1168,-2.8
-4.1164,-3
-4.116,-2.8
-4.1156,-2.6
-4.1152,-2.8
-4.1148,-2.8
-4.1144,-2.8
-4.114,-2.6
-4.1136,-2.8
-4.1132,-2.8
-4.1128,-2.8
-4.1124,-3
-4.112,-3.2
-4.1116,-3
-4.1112,-3
-4.1108,-3.2
-4.1104,-3.2
-4.11,-3.2
-4.1096,-3.6
-4.1092,-3.4
-4.1088,-3.6
-4.1084,-3.6
-4.108,-3.6
-4.1076,-3.6
-4.1072,-3.6
-4.1068,-3.6
-4.1064,-3.8
-4.106,-3.6
-4.1056,-3.6
-4.1052,-3.6
-4.1048,-3.8
-4.1044,-3.8
-4.104,-3.6
-4.1036,-3.8
-4.1032,-3.8
-4.1028,-3.8
-4.1024,-3.8
-4.102,-3.8
-4.1016,-3.8
-4.1012,-3.8
-4.1008,-3.8
-4.1004,-3.8
-4.1,-3.8
-4.0996,-4
-4.0992,-3.8
-4.0988,-4
-4.0984,-3.8
-4.098,-4
-4.0976,-3.8
-4.0972,-3.8
-4.0968,-3.8
-4.0964,-4
-4.096,-3.8
-4.0956,-3.8
-4.0952,-3.8
-4.0948,-3.8
-4.0944,-3.8
-4.094,-3.8
-4.0936,-3.8
-4.0932,-3.8
-4.0928,-3.8
-4.0924,-3.6
-4.092,-3.8
-4.0916,-3.8
-4.0912,-3.6
-4.0908,-3.6
-4.0904,-3.6
-4.09,-3.8
-4.0896,-3.6
-4.0892,-3.6
-4.0888,-3.8
-4.0884,-3.8
-4.088,-3.6
-4.0876,-3.8
-4.0872,-3.6
-4.0868,-3.8
-4.0864,-3.8
-4.086,-3.8
-4.0856,-3.8
-4.0852,-3.6
-4.0848,-3.8
-4.0844,-4
-4.084,-3.8
-4.0836,-3.8
-4.0832,-3.8
-4.0828,-3.8
-4.0824,-3.8
-4.082,-3.6
-4.0816,-3.8
-4.0812,-3.8
-4.0808,-3.8
-4.0804,-3.8
-4.08,-3.8
-4.0796,-4
-4.0792,-3.8
-4.0788,-3.8
-4.0784,-3.6
-4.078,-3.6
-4.0776,-3.8
-4.0772,-3.8
-4.0768,-3.8
-4.0764,-3.8
-4.076,-3.8
-4.0756,-3.8
-4.0752,-3.8
-4.0748,-3.6
-4.0744,-3.8
-4.074,-3.8
-4.0736,-3.8
-4.0732,-3.6
-4.0728,-3.6
-4.0724,-3.8
-4.072,-3.6
-4.0716,-3.6
-4.0712,-3.6
-4.0708,-3.8
-4.0704,-3.6
-4.07,-3.6
-4.0696,-3.6
-4.0692,-3.6
-4.0688,-3.6
-4.0684,-3.6
-4.068,-3.6
-4.0676,-3.6
-4.0672,-3.6
-4.0668,-3.6
-4.0664,-3.4
-4.066,-3.6
-4.0656,-3.6
-4.0652,-3.4
-4.0648,-3.4
-4.0644,-3.4
-4.064,-3.4
-4.0636,-3.4
-4.0632,-3.4
-4.0628,-3.2
-4.0624,-3.2
-4.062,-3.4
-4.0616,-3.2
-4.0612,-3.4
-4.0608,-3.2
-4.0604,-3.2
-4.06,-3.2
-4.0596,-3.2
-4.0592,-3
-4.0588,-3.2
-4.0584,-3.2
-4.058,-3
-4.0576,-3
-4.0572,-3
-4.0568,-3
-4.0564,-3
-4.056,-3
-4.0556,-3
-4.0552,-3
-4.0548,-3
-4.0544,-3.2
-4.054,-3
-4.0536,-3.2
-4.0532,-3
-4.0528,-3.2
-4.0524,-3.2
-4.052,-3.2
-4.0516,-3.2
-4.0512,-3.2
-4.0508,-3.2
-4.0504,-3.2
-4.05,-3.2
-4.0496,-3.2
-4.0492,-3.2
-4.0488,-3.2
-4.0484,-3.2
-4.048,-3.2
-4.0476,-3.4
-4.0472,-3.2
-4.0468,-3.4
-4.0464,-3.2
-4.046,-3.2
-4.0456,-3.2
-4.0452,-3.2
-4.0448,-3.2
-4.0444,-3.4
-4.044,-3.2
-4.0436,-3.4
-4.0432,-3.2
-4.0428,-3.2
-4.0424,-3.2
-4.042,-3.2
-4.0416,-3.2
-4.0412,-3.4
-4.0408,-3.4
-4.0404,-3.2
-4.04,-3.2
-4.0396,-3.2
-4.0392,-3.2
-4.0388,-3.2
-4.0384,-3.4
-4.038,-3.2
-4.0376,-3.2
-4.0372,-3.2
-4.0368,-3.2
-4.0364,-3.2
-4.036,-3.2
-4.0356,-3.2
-4.0352,-3.2
-4.0348,-3.2
-4.0344,-3.2
-4.034,-3.4
-4.0336,-3
-4.0332,-3.2
-4.0328,-3.2
-4.0324,-3.2
-4.032,-3.2
-4.0316,-3.2
-4.0312,-3.2
-4.0308,-3
-4.0304,-3
-4.03,-3
-4.0296,-3.2
-4.0292,-3
-4.0288,-3.2
-4.0284,-3.2
-4.028,-3.2
-4.0276,-3.2
-4.0272,-3
-4.0268,-3
-4.0264,-3.2
-4.026,-3
-4.0256,-3
-4.0252,-3
-4.0248,-3
-4.0244,-3
-4.024,-3
-4.0236,-3
-4.0232,-3
-4.0228,-3
-4.0224,-3.2
-4.022,-3
-4.0216,-2.8
-4.0212,-3
-4.0208,-2.8
-4.0204,-2.8
-4.02,-3
-4.0196,-3
-4.0192,-2.8
-4.0188,-3
-4.0184,-2.8
-4.018,-3
-4.0176,-3
-4.0172,-2.8
-4.0168,-3
-4.0164,-3
-4.016,-2.8
-4.0156,-3
-4.0152,-3.2
-4.0148,-3
-4.0144,-3
-4.014,-3
-4.0136,-3
-4.0132,-3
-4.0128,-3
-4.0124,-3
-4.012,-3
-4.0116,-2.8
-4.0112,-3
-4.0108,-2.8
-4.0104,-3
-4.01,-3
-4.0096,-3
-4.0092,-3
-4.0088,-3
-4.0084,-3
-4.008,-3
-4.0076,-2.8
-4.0072,-2.8
-4.0068,-2.8
-4.0064,-3
-4.006,-2.8
-4.0056,-3
-4.0052,-3
-4.0048,-2.8
-4.0044,-3
-4.004,-2.8
-4.0036,-2.8
-4.0032,-2.8
-4.0028,-3
-4.0024,-2.8
-4.002,-3
-4.0016,-2.8
-4.0012,-2.8
-4.0008,-2.8
-4.0004,-2.8
-4,-2.8
-3.9996,-3
-3.9992,-3
-3.9988,-2.8
-3.9984,-3
-3.998,-2.8
-3.9976,-2.8
-3.9972,-3
-3.9968,-2.8
-3.9964,-2.8
-3.996,-2.8
-3.9956,-2.8
-3.9952,-2.8
-3.9948,-2.8
-3.9944,-2.8
-3.994,-2.8
-3.9936,-2.8
-3.9932,-2.8
-3.9928,-2.8
-3.9924,-2.8
-3.992,-2.8
-3.9916,-2.6
-3.9912,-2.8
-3.9908,-2.8
-3.9904,-2.8
-3.99,-2.8
-3.9896,-2.8
-3.9892,-2.6
-3.9888,-2.8
-3.9884,-2.8
-3.988,-2.8
-3.9876,-2.8
-3.9872,-2.8
-3.9868,-2.6
-3.9864,-2.8
-3.986,-2.8
-3.9856,-2.6
-3.9852,-2.8
-3.9848,-2.8
-3.9844,-2.8
-3.984,-2.6
-3.9836,-2.8
-3.9832,-3
-3.9828,-2.8
-3.9824,-2.8
-3.982,-2.8
-3.9816,-2.8
-3.9812,-2.8
-3.9808,-2.8
-3.9804,-2.8
-3.98,-2.8
-3.9796,-2.8
-3.9792,-2.6
-3.9788,-2.6
-3.9784,-2.6
-3.978,-2.6
-3.9776,-2.6
-3.9772,-2.6
-3.9768,-2.8
-3.9764,-2.6
-3.976,-2.8
-3.9756,-2.6
-3.9752,-2.8
-3.9748,-2.8
-3.9744,-2.8
-3.974,-2.6
-3.9736,-2.8
-3.9732,-2.6
-3.9728,-2.8
-3.9724,-2.6
-3.972,-2.4
-3.9716,-2.8
-3.9712,-2.6
-3.9708,-2.8
-3.9704,-2.6
-3.97,-2.6
-3.9696,-2.8
-3.9692,-2.6
-3.9688,-2.6
-3.9684,-2.6
-3.968,-2.6
-3.9676,-2.8
-3.9672,-2.8
-3.9668,-2.8
-3.9664,-2.8
-3.966,-2.6
-3.9656,-2.6
-3.9652,-2.8
-3.9648,-2.6
-3.9644,-2.4
-3.964,-2.6
-3.9636,-2.6
-3.9632,-2.6
-3.9628,-2.6
-3.9624,-2.6
-3.962,-2.6
-3.9616,-2.6
-3.9612,-2.6
-3.9608,-2.6
-3.9604,-2.6
